year,round,circuit_name,circuit_country,driver_id,lap_number,lap_time_ms,estimated_horsepower,car_weight,track_temperature,driving_aggression,tire_compound,fuel_load_percent
2021,8,Red Bull Ring,Austria,vettel,3,72430.0,799,783,27,0.8379633322765715,medium,44.689900387012194
2021,8,Red Bull Ring,Austria,raikkonen,3,72626.0,993,766,34,0.6311672530813948,soft,57.89586184882373
2021,8,Red Bull Ring,Austria,ocon,3,72752.0,793,706,35,0.7349185702144116,medium,97.65662264304176
2021,8,Red Bull Ring,Austria,mazepin,3,73473.0,953,756,21,0.959807264743104,medium,12.086461548068671
2021,8,Red Bull Ring,Austria,giovinazzi,3,73004.0,982,765,33,0.659278829667531,hard,80.78002743565463
2021,8,Red Bull Ring,Austria,mick_schumacher,3,74098.0,981,728,41,0.9298251499756491,soft,52.198728873669836
2021,8,Red Bull Ring,Austria,leclerc,3,70361.0,969,738,39,0.8880029550020783,hard,46.487858022108455
2021,8,Red Bull Ring,Austria,latifi,3,70589.0,771,777,22,0.9758133833123241,soft,78.89602736188874
2021,8,Red Bull Ring,Austria,max_verstappen,4,69606.0,964,798,42,0.7214250621985776,hard,71.83276991887698
2021,8,Red Bull Ring,Austria,hamilton,4,69945.0,872,736,39,0.6012874709474012,medium,47.52148980397512
2021,8,Red Bull Ring,Austria,norris,4,70731.0,923,782,21,0.8224068169551652,medium,64.449903036135
2021,8,Red Bull Ring,Austria,perez,4,70517.0,753,741,27,0.7274797308724992,medium,14.28526952397899
2021,8,Red Bull Ring,Austria,bottas,4,70555.0,918,787,21,0.901650438794267,medium,13.530072767703297
2021,8,Red Bull Ring,Austria,stroll,4,71308.0,755,771,33,0.9948249182032876,soft,29.067461618965016
2021,8,Red Bull Ring,Austria,alonso,4,71424.0,965,704,26,0.5112294629345119,hard,77.30808846430914
2021,8,Red Bull Ring,Austria,russell,4,71764.0,777,723,21,0.9403748534461277,soft,55.48137286529096
2021,8,Red Bull Ring,Austria,ricciardo,4,71919.0,755,752,22,0.6384065441731206,hard,18.254638661307006
2021,8,Red Bull Ring,Austria,tsunoda,4,71987.0,820,741,32,0.9039823787131616,soft,57.14602986258125
2021,8,Red Bull Ring,Austria,sainz,4,71914.0,750,701,37,0.6428289994262644,medium,47.31227440419339
2021,8,Red Bull Ring,Austria,vettel,4,71809.0,792,716,26,0.663335693068994,soft,65.37303143365612
2021,8,Red Bull Ring,Austria,raikkonen,4,71665.0,761,753,33,0.7160273289597465,soft,98.88008713910972
2021,8,Red Bull Ring,Austria,ocon,4,71742.0,857,744,21,0.9863921716718291,hard,29.1140101900684
2021,8,Red Bull Ring,Austria,giovinazzi,4,71342.0,916,788,27,0.9910659079718109,hard,94.42842398949065
2021,8,Red Bull Ring,Austria,mazepin,4,72839.0,868,761,40,0.7602837037884158,hard,23.316951089451692
2021,8,Red Bull Ring,Austria,mick_schumacher,4,72273.0,759,774,30,0.5223490481579477,medium,17.19890790994281
2021,8,Red Bull Ring,Austria,leclerc,4,70686.0,783,781,40,0.5644518998784983,medium,13.479930217188967
2021,8,Red Bull Ring,Austria,latifi,4,70789.0,893,797,39,0.8092585730965687,medium,76.33518137229156
2021,8,Red Bull Ring,Austria,max_verstappen,5,69666.0,924,789,31,0.6646688015672275,hard,37.335212262686696
2021,8,Red Bull Ring,Austria,hamilton,5,69865.0,909,780,29,0.7796718803853886,soft,87.09096074390744
2021,8,Red Bull Ring,Austria,norris,5,70642.0,799,733,39,0.6866487023958028,hard,66.51789954237135
2021,8,Red Bull Ring,Austria,perez,5,70836.0,959,704,37,0.7687945938306373,hard,14.988193159830624
2021,8,Red Bull Ring,Austria,bottas,5,70541.0,781,708,41,0.5279910095388832,soft,97.37550148913269
2021,8,Red Bull Ring,Austria,stroll,5,71206.0,905,781,23,0.5920887953627972,soft,86.8072013813267
2021,8,Red Bull Ring,Austria,alonso,5,71403.0,750,711,39,0.9630224634500218,medium,49.82575325502552
2021,8,Red Bull Ring,Austria,russell,5,71423.0,792,742,37,0.5762970571048016,soft,72.06295501491064
2021,8,Red Bull Ring,Austria,ricciardo,5,71310.0,906,712,38,0.6542134588031372,medium,48.03761785666863
2021,8,Red Bull Ring,Austria,tsunoda,5,71674.0,965,731,27,0.6182446183893784,medium,56.18001915418141
2021,8,Red Bull Ring,Austria,sainz,5,71698.0,865,748,31,0.6391704973616853,medium,83.18622072397302
2021,8,Red Bull Ring,Austria,vettel,5,71844.0,780,775,40,0.7086426121844414,soft,86.1080388127125
2021,8,Red Bull Ring,Austria,raikkonen,5,72003.0,750,787,20,0.5124325757478991,soft,80.0102631934088
2021,8,Red Bull Ring,Austria,ocon,5,71803.0,888,791,33,0.6967779910163532,medium,41.226931400792715
2021,8,Red Bull Ring,Austria,giovinazzi,5,71994.0,818,733,29,0.6724728849116806,soft,28.535873915869523
2021,8,Red Bull Ring,Austria,mazepin,5,71994.0,972,722,38,0.7904394052309117,soft,19.614664761398313
2021,8,Red Bull Ring,Austria,mick_schumacher,5,72183.0,853,766,32,0.735447696399055,soft,91.2146807820983
2021,8,Red Bull Ring,Austria,leclerc,5,70429.0,910,731,42,0.55572960580704,hard,16.674219870012415
2021,8,Red Bull Ring,Austria,latifi,5,75037.0,997,761,31,0.874815680858653,hard,54.64042353468122
2021,8,Red Bull Ring,Austria,max_verstappen,6,69855.0,764,769,42,0.5798627469253858,medium,25.58575071929589
2021,8,Red Bull Ring,Austria,hamilton,6,70428.0,979,746,21,0.5147965749978971,hard,28.58726240466473
2021,8,Red Bull Ring,Austria,norris,6,70971.0,872,768,30,0.5769048832446537,hard,62.50632877867822
2021,8,Red Bull Ring,Austria,perez,6,70817.0,895,750,36,0.6522999407678438,medium,77.88248194818395
2021,9,Red Bull Ring,Austria,max_verstappen,1,87835.0,864,770,38,0.9505170667074636,hard,92.93180974986151
2021,9,Red Bull Ring,Austria,norris,1,90875.0,918,785,43,0.8439708854019303,hard,90.93076367447162
2021,9,Red Bull Ring,Austria,perez,1,93418.0,814,721,41,0.7692725249083718,soft,60.95734717443939
2021,9,Red Bull Ring,Austria,hamilton,1,95027.0,830,761,39,0.9722851164321609,hard,65.64739456923908
2021,9,Red Bull Ring,Austria,bottas,1,95924.0,791,785,25,0.6550781736160152,soft,66.97168117186942
2021,9,Red Bull Ring,Austria,gasly,1,97666.0,936,753,43,0.7493645627391314,soft,49.76953407653699
2021,9,Red Bull Ring,Austria,tsunoda,1,99370.0,998,742,29,0.8356819706244296,medium,44.20592009493473
2021,9,Red Bull Ring,Austria,stroll,1,101722.0,833,710,23,0.6615589136868717,medium,65.60474663709655
2021,9,Red Bull Ring,Austria,vettel,1,103358.0,930,753,28,0.6517712874296642,soft,28.992121028032766
2021,9,Red Bull Ring,Austria,leclerc,1,104259.0,958,721,21,0.7048639218296611,hard,24.61066710268976
2021,9,Red Bull Ring,Austria,ricciardo,1,106476.0,794,737,35,0.5320708050400567,soft,40.578073324787496
2021,9,Red Bull Ring,Austria,giovinazzi,1,107502.0,807,709,39,0.9903502505975447,medium,88.54413848208495
2021,9,Red Bull Ring,Austria,russell,1,108842.0,933,775,26,0.73938549053605,hard,70.15895206085273
2021,9,Red Bull Ring,Austria,sainz,1,109634.0,996,754,27,0.7719990168331332,hard,30.36865287100397
2021,9,Red Bull Ring,Austria,raikkonen,1,110522.0,998,799,25,0.5467865206629202,soft,59.85394416795742
2021,9,Red Bull Ring,Austria,alonso,1,111658.0,910,794,36,0.7607794268579525,hard,96.49274123469512
2021,9,Red Bull Ring,Austria,mick_schumacher,1,113050.0,844,786,39,0.7400880284994101,hard,50.09994309493999
2021,9,Red Bull Ring,Austria,latifi,1,115251.0,766,789,29,0.545305507497946,soft,65.13478845500968
2021,9,Red Bull Ring,Austria,mazepin,1,117036.0,827,787,30,0.8900088056369748,soft,33.455729785218836
2021,9,Red Bull Ring,Austria,max_verstappen,2,112329.0,883,721,35,0.9822596807750394,medium,41.36447650344371
2021,9,Red Bull Ring,Austria,norris,2,111122.0,998,759,26,0.72207166890744,soft,11.164887932938148
2021,9,Red Bull Ring,Austria,perez,2,109522.0,810,753,41,0.9152981095190027,soft,24.274605628026126
2021,9,Red Bull Ring,Austria,hamilton,2,110314.0,868,763,20,0.5598723759880619,medium,89.44499315612629
2021,9,Red Bull Ring,Austria,bottas,2,110523.0,954,709,20,0.8433662435724709,medium,70.91465800984402
2021,9,Red Bull Ring,Austria,gasly,2,109937.0,951,791,43,0.8584398381970595,medium,97.55161512935476
2021,9,Red Bull Ring,Austria,tsunoda,2,111442.0,969,777,27,0.9249108868480593,hard,70.81280939939985
2021,9,Red Bull Ring,Austria,stroll,2,110815.0,830,733,21,0.9169278730721018,medium,14.820796747411048
2021,9,Red Bull Ring,Austria,vettel,2,110886.0,842,722,35,0.5303507728236396,medium,98.27896757965006
2021,9,Red Bull Ring,Austria,leclerc,2,111896.0,970,777,37,0.743077457169369,soft,75.50772844400446
2021,9,Red Bull Ring,Austria,ricciardo,2,110873.0,974,780,21,0.9370153129453638,hard,46.126432803721556
2021,9,Red Bull Ring,Austria,russell,2,109775.0,890,720,23,0.7411263275378831,soft,86.71571246400113
2021,9,Red Bull Ring,Austria,sainz,2,109898.0,929,737,31,0.6838951454780116,soft,88.5187474106849
2021,9,Red Bull Ring,Austria,raikkonen,2,111989.0,952,755,35,0.970572613128291,hard,64.25526314152144
2021,9,Red Bull Ring,Austria,alonso,2,111680.0,845,754,20,0.9092323023398866,hard,68.53017369575673
2021,9,Red Bull Ring,Austria,mick_schumacher,2,110990.0,940,700,43,0.704312784936753,soft,71.29616048008646
2021,9,Red Bull Ring,Austria,latifi,2,109943.0,876,742,26,0.5265307630188941,medium,57.03166242644753
2021,9,Red Bull Ring,Austria,mazepin,2,110392.0,865,731,30,0.8344756490847787,hard,65.93914117533146
2021,9,Red Bull Ring,Austria,giovinazzi,2,120589.0,832,718,20,0.9090243996129785,medium,98.9610609810795
2021,9,Red Bull Ring,Austria,max_verstappen,3,116564.0,865,718,33,0.872161295719234,medium,10.417702320872843
2021,9,Red Bull Ring,Austria,norris,3,115160.0,923,724,24,0.7332767914979508,soft,71.51515530463516
2021,9,Red Bull Ring,Austria,perez,3,114355.0,776,760,28,0.8500728042637058,soft,27.901420709920927
2021,9,Red Bull Ring,Austria,hamilton,3,112275.0,880,762,32,0.5288105931515426,hard,64.50788505353655
2021,9,Red Bull Ring,Austria,bottas,3,111307.0,836,784,29,0.9175492851029641,soft,90.74237886030963
2021,9,Red Bull Ring,Austria,gasly,3,110415.0,826,705,23,0.687889321672166,soft,65.89083387924366
2021,9,Red Bull Ring,Austria,tsunoda,3,107399.0,884,708,34,0.9741729839877209,soft,29.023295905525995
2021,9,Red Bull Ring,Austria,stroll,3,105918.0,830,751,33,0.6236607828397734,hard,23.4371747254106
2021,9,Red Bull Ring,Austria,vettel,3,104609.0,941,743,29,0.5244461512527676,soft,50.2977862530344
2021,9,Red Bull Ring,Austria,leclerc,3,103056.0,893,732,30,0.5983482330278633,soft,91.99142353468919
2021,9,Red Bull Ring,Austria,ricciardo,3,101960.0,765,724,24,0.5543132240626483,hard,57.93884682944688
2021,9,Red Bull Ring,Austria,russell,3,101031.0,994,705,41,0.9866145395457513,medium,94.96516474815904
2021,9,Red Bull Ring,Austria,sainz,3,100723.0,968,709,32,0.9850689842242536,medium,85.45621385513687
2021,9,Red Bull Ring,Austria,raikkonen,3,98727.0,925,768,43,0.5449906846247321,hard,26.536458521900766
2021,9,Red Bull Ring,Austria,alonso,3,98230.0,778,738,25,0.8861542257831317,medium,81.05996455338327
2021,9,Red Bull Ring,Austria,mick_schumacher,3,97819.0,753,776,26,0.5837090279770718,soft,25.053227931918393
2021,9,Red Bull Ring,Austria,latifi,3,96821.0,833,780,25,0.7810583113684422,medium,16.703920749721444
2021,9,Red Bull Ring,Austria,mazepin,3,94939.0,873,734,37,0.8629360576178953,hard,97.01527888313227
2021,9,Red Bull Ring,Austria,giovinazzi,3,94513.0,821,738,20,0.6237748034760602,soft,65.13404163093412
2021,9,Red Bull Ring,Austria,max_verstappen,4,69799.0,985,789,20,0.7838667435474747,hard,79.23999786852715
2021,9,Red Bull Ring,Austria,norris,4,71327.0,784,709,33,0.5166638200957345,soft,71.55749122674854
2021,9,Red Bull Ring,Austria,hamilton,4,71463.0,995,729,44,0.5252473415688705,soft,38.70992348454192
2021,9,Red Bull Ring,Austria,bottas,4,71801.0,791,769,27,0.9286928559334684,medium,32.35009256476273
2021,9,Red Bull Ring,Austria,gasly,4,72457.0,815,721,38,0.6067872689111473,hard,38.92167697758877
2021,9,Red Bull Ring,Austria,tsunoda,4,72813.0,928,721,20,0.8801175830822385,hard,81.00119359583627
2021,9,Red Bull Ring,Austria,stroll,4,73110.0,974,743,21,0.990224696989416,soft,72.63605888704474
2021,9,Red Bull Ring,Austria,vettel,4,73188.0,972,718,42,0.8089455814242233,soft,24.91913716024293
2021,9,Red Bull Ring,Austria,ricciardo,4,73293.0,801,728,28,0.7617046533702317,soft,89.0415465964941
2021,9,Red Bull Ring,Austria,perez,4,76025.0,808,705,32,0.7800958600193134,hard,25.05749578749178
2021,9,Red Bull Ring,Austria,leclerc,4,74272.0,826,786,30,0.6429128347063582,soft,42.322732924504784
2021,9,Red Bull Ring,Austria,russell,4,74362.0,793,790,35,0.5832304007532194,medium,33.67920340031671
2021,9,Red Bull Ring,Austria,sainz,4,74202.0,809,743,25,0.953501388346176,soft,80.24185492085623
2021,9,Red Bull Ring,Austria,raikkonen,4,73730.0,819,705,40,0.6016825106384125,hard,19.442621388041637
2021,9,Red Bull Ring,Austria,alonso,4,73455.0,807,707,38,0.5192232890146143,soft,83.40825056655544
2021,9,Red Bull Ring,Austria,mick_schumacher,4,73580.0,839,726,40,0.701391272394378,medium,33.084906231027865
2021,9,Red Bull Ring,Austria,latifi,4,73750.0,961,752,35,0.741130741568292,soft,52.21950670969328
2021,9,Red Bull Ring,Austria,giovinazzi,4,73813.0,781,792,42,0.9819815243796521,hard,46.02472588967592
2021,9,Red Bull Ring,Austria,mazepin,4,74616.0,782,755,29,0.9734898981644451,hard,84.48650428254477
2021,9,Red Bull Ring,Austria,max_verstappen,5,69735.0,882,728,28,0.5070697553873369,hard,81.19676059551179
2021,9,Red Bull Ring,Austria,norris,5,70100.0,813,791,35,0.8205052264635236,soft,53.3946315661072
2021,9,Red Bull Ring,Austria,hamilton,5,70109.0,903,715,22,0.7682695798071699,soft,32.50065214905398
2021,9,Red Bull Ring,Austria,bottas,5,70598.0,869,718,40,0.8465105087390793,soft,56.80379777073092
2021,9,Red Bull Ring,Austria,gasly,5,71035.0,765,782,21,0.7776732646926834,medium,66.79489164935714
2021,9,Red Bull Ring,Austria,tsunoda,5,71526.0,909,797,28,0.6123202467149147,soft,39.64399367634199
2021,9,Red Bull Ring,Austria,stroll,5,71643.0,900,792,44,0.5237192486860978,soft,11.357990250304283
2021,9,Red Bull Ring,Austria,vettel,5,71716.0,895,710,26,0.9944838316108912,medium,75.13920688367364
2021,9,Red Bull Ring,Austria,ricciardo,5,71872.0,916,764,35,0.8299345078650342,soft,95.31247094710118
2021,9,Red Bull Ring,Austria,perez,5,71663.0,978,762,24,0.6469821543215135,soft,74.65632509042734
2021,9,Red Bull Ring,Austria,leclerc,5,72116.0,848,739,25,0.8194178301585058,hard,88.2168656070698
2021,9,Red Bull Ring,Austria,russell,5,72326.0,828,726,34,0.7463707844736696,hard,93.21216816924789
2021,9,Red Bull Ring,Austria,sainz,5,72562.0,768,794,41,0.6840343600384695,hard,19.56904852008057
2021,9,Red Bull Ring,Austria,raikkonen,5,72612.0,751,708,32,0.7576686243960388,hard,58.075388335682035
2021,9,Red Bull Ring,Austria,alonso,5,73048.0,904,769,24,0.5736855709568605,soft,32.11674223875783
2021,9,Red Bull Ring,Austria,latifi,5,72996.0,758,740,21,0.7109074699820382,hard,82.16127254844419
2021,9,Red Bull Ring,Austria,mick_schumacher,5,73960.0,773,713,34,0.8385557155185072,hard,64.85732602973778
2021,9,Red Bull Ring,Austria,giovinazzi,5,73165.0,824,710,36,0.5061582347382281,soft,16.08563417381093
2021,9,Red Bull Ring,Austria,mazepin,5,73191.0,995,767,26,0.7721860321212198,hard,89.37402819996528
2021,9,Red Bull Ring,Austria,max_verstappen,6,69451.0,900,744,39,0.5131273253057465,hard,66.72789687477088
2021,9,Red Bull Ring,Austria,norris,6,69903.0,930,790,31,0.6453574199032256,hard,45.03308438972216
2021,9,Red Bull Ring,Austria,hamilton,6,70058.0,907,739,29,0.9530587909671873,hard,36.04638872165873
2021,9,Red Bull Ring,Austria,bottas,6,70019.0,787,794,23,0.8142738590062034,hard,47.05273291463748
2021,9,Red Bull Ring,Austria,gasly,6,70945.0,823,794,31,0.8801159026904285,hard,64.79526099704043
2021,10,Silverstone Circuit,UK,leclerc,1,122700.0,816,737,25,0.9312261766545477,soft,23.410271157329472
2021,10,Silverstone Circuit,UK,hamilton,1,125599.0,930,750,44,0.6845557467224088,hard,65.33990716659997
2021,10,Silverstone Circuit,UK,bottas,1,126173.0,881,725,22,0.7793777841028653,medium,27.59985082341353
2021,10,Silverstone Circuit,UK,norris,1,128698.0,792,726,33,0.9008961620405992,hard,41.8561377052156
2021,10,Silverstone Circuit,UK,ricciardo,1,129397.0,979,784,23,0.579899300037039,hard,55.331146313662636
2021,10,Silverstone Circuit,UK,vettel,1,130610.0,806,719,32,0.8500132585280193,soft,63.82667247519719
2021,10,Silverstone Circuit,UK,alonso,1,132307.0,966,775,38,0.5895109116601249,soft,57.944584241136106
2021,10,Silverstone Circuit,UK,sainz,1,133629.0,817,705,36,0.6600330340863723,hard,70.75349928829866
2021,10,Silverstone Circuit,UK,raikkonen,1,136273.0,957,737,36,0.5152746313286394,hard,86.49386072584899
2021,10,Silverstone Circuit,UK,ocon,1,136727.0,793,747,32,0.6355891647234148,medium,45.78247502351727
2021,10,Silverstone Circuit,UK,stroll,1,137724.0,757,796,40,0.7004197695005163,hard,19.37035657810001
2021,10,Silverstone Circuit,UK,gasly,1,139081.0,915,757,26,0.7048610010000643,soft,50.09941672282924
2021,10,Silverstone Circuit,UK,giovinazzi,1,140441.0,996,707,42,0.5076338894947452,hard,87.99408967911086
2021,10,Silverstone Circuit,UK,russell,1,142688.0,872,798,30,0.9865225098725076,hard,97.06298706703524
2021,10,Silverstone Circuit,UK,tsunoda,1,144225.0,776,712,35,0.5913557287858784,medium,21.804285267008318
2021,10,Silverstone Circuit,UK,mick_schumacher,1,145570.0,871,721,21,0.8392042205659452,soft,49.40466005928476
2021,10,Silverstone Circuit,UK,latifi,1,146229.0,760,702,44,0.6703188841940162,hard,41.57904397174116
2021,10,Silverstone Circuit,UK,mazepin,1,148985.0,882,717,33,0.965512117587987,medium,35.65374906525914
2021,10,Silverstone Circuit,UK,perez,1,149563.0,843,786,34,0.5212075865676398,hard,34.388314788209314
2021,10,Silverstone Circuit,UK,leclerc,2,159045.0,910,775,20,0.9188891425650393,medium,84.8783410963653
2021,10,Silverstone Circuit,UK,hamilton,2,158142.0,819,740,41,0.6054978181165518,hard,27.629250098996756
2021,10,Silverstone Circuit,UK,bottas,2,159641.0,914,781,41,0.7414971402235189,hard,90.00344607299546
2021,10,Silverstone Circuit,UK,norris,2,158631.0,766,737,25,0.9623337274599608,medium,81.59279508338939
2021,10,Silverstone Circuit,UK,ricciardo,2,161042.0,857,798,27,0.6762652156851578,hard,26.95314636500246
2021,10,Silverstone Circuit,UK,vettel,2,163397.0,864,731,40,0.662072700948662,soft,24.17550228546159
2021,10,Silverstone Circuit,UK,alonso,2,163560.0,783,771,38,0.7950117617989196,soft,19.002470922492414
2021,10,Silverstone Circuit,UK,sainz,2,165213.0,994,701,33,0.9077924297997568,hard,26.210602494207144
2021,10,Silverstone Circuit,UK,raikkonen,2,165159.0,809,734,34,0.5437658163173443,medium,40.8144761398053
2021,10,Silverstone Circuit,UK,ocon,2,166033.0,864,782,44,0.633748850746596,hard,15.084133651219705
2021,10,Silverstone Circuit,UK,stroll,2,166803.0,991,711,27,0.6276359863472902,soft,88.8019914337232
2021,10,Silverstone Circuit,UK,gasly,2,168344.0,776,787,40,0.9170028735856014,soft,37.73935250731258
2021,10,Silverstone Circuit,UK,giovinazzi,2,169294.0,958,702,44,0.9174640507765048,hard,47.15810043643863
2021,10,Silverstone Circuit,UK,russell,2,171364.0,989,703,43,0.8384030601984855,medium,95.99569145287022
2021,10,Silverstone Circuit,UK,tsunoda,2,172335.0,760,730,23,0.8132083213553041,medium,30.808392476364965
2021,10,Silverstone Circuit,UK,mick_schumacher,2,172950.0,832,750,36,0.6157576489057262,hard,61.085113412426715
2021,10,Silverstone Circuit,UK,latifi,2,174392.0,838,708,32,0.8292739677249066,medium,75.65571088215971
2021,10,Silverstone Circuit,UK,mazepin,2,173397.0,805,711,25,0.9380137821102715,hard,41.65533919797429
2021,10,Silverstone Circuit,UK,perez,2,174839.0,847,790,32,0.5100390729740805,soft,46.2403733684365
2021,10,Silverstone Circuit,UK,leclerc,3,2227083.0,835,734,40,0.6136708563565223,medium,32.13230450285266
2021,10,Silverstone Circuit,UK,hamilton,3,2229155.0,968,759,42,0.9478884890223889,soft,35.2537329468955
2021,10,Silverstone Circuit,UK,bottas,3,2229294.0,849,748,32,0.5663246648571179,medium,74.4013151246471
2021,10,Silverstone Circuit,UK,norris,3,2231598.0,961,744,38,0.8757371493378538,medium,22.992289384223994
2021,10,Silverstone Circuit,UK,ricciardo,3,2231723.0,880,764,21,0.9107539301649955,soft,36.9715405389463
2021,10,Silverstone Circuit,UK,vettel,3,2230588.0,989,793,21,0.780162253971088,hard,29.252249150051444
2021,10,Silverstone Circuit,UK,alonso,3,2233466.0,787,710,42,0.6695202623256524,soft,95.00174580502997
2021,10,Silverstone Circuit,UK,sainz,3,2233164.0,787,778,29,0.972887754670547,medium,21.306010173406683
2021,10,Silverstone Circuit,UK,raikkonen,3,2235325.0,964,757,42,0.8737226137560397,medium,33.59908047105908
2021,10,Silverstone Circuit,UK,ocon,3,2236939.0,793,781,25,0.5739480928728811,hard,99.00566518849199
2021,10,Silverstone Circuit,UK,stroll,3,2238138.0,846,705,40,0.537614412648598,hard,38.79705521598518
2021,10,Silverstone Circuit,UK,gasly,3,2240925.0,865,783,43,0.5871848726896771,medium,14.04206910483039
2021,10,Silverstone Circuit,UK,giovinazzi,3,2241267.0,892,781,30,0.6467022360857322,soft,48.77647896372767
2021,10,Silverstone Circuit,UK,russell,3,2241085.0,994,778,39,0.7869412780258844,soft,76.97214082508218
2021,10,Silverstone Circuit,UK,tsunoda,3,2240798.0,952,709,27,0.6661220553810259,hard,53.54884054586596
2021,10,Silverstone Circuit,UK,mick_schumacher,3,2240706.0,923,789,28,0.7328858226685222,soft,34.540394962359336
2021,10,Silverstone Circuit,UK,latifi,3,2242718.0,926,773,32,0.5762577300249084,medium,57.16004180539425
2021,10,Silverstone Circuit,UK,mazepin,3,2253574.0,978,749,28,0.8792024211177127,hard,93.75656320495712
2021,10,Silverstone Circuit,UK,perez,3,2252336.0,972,769,33,0.9090739717431935,medium,31.23304544720345
2021,10,Silverstone Circuit,UK,leclerc,4,160134.0,972,701,44,0.6563512503166322,soft,38.71643616017227
2021,10,Silverstone Circuit,UK,hamilton,4,157266.0,953,715,24,0.8428817027306788,hard,45.193586196847235
2021,10,Silverstone Circuit,UK,norris,4,152439.0,794,732,37,0.9064261493389034,medium,39.100402321141964
2021,10,Silverstone Circuit,UK,bottas,4,156914.0,872,775,36,0.718652332069219,medium,40.86191937471971
2021,10,Silverstone Circuit,UK,ricciardo,4,150939.0,766,792,44,0.6611907824698914,soft,86.40783093060348
2021,10,Silverstone Circuit,UK,alonso,4,144593.0,982,795,40,0.8103171864122842,hard,44.23393464344274
2021,10,Silverstone Circuit,UK,sainz,4,142426.0,943,790,34,0.9303510262987986,soft,27.321572220830163
2021,10,Silverstone Circuit,UK,stroll,4,132540.0,773,703,22,0.5281684201967202,soft,71.91102140461831
2021,10,Silverstone Circuit,UK,raikkonen,4,139184.0,888,792,29,0.544264334555371,medium,63.12017160201324
2021,10,Silverstone Circuit,UK,ocon,4,136604.0,791,772,25,0.9216812475676626,hard,90.37997350746838
2021,10,Silverstone Circuit,UK,giovinazzi,4,125661.0,807,774,35,0.9712466695230749,hard,59.47233832042116
2021,10,Silverstone Circuit,UK,gasly,4,128686.0,901,704,33,0.737471501170178,hard,42.37560108271353
2021,10,Silverstone Circuit,UK,russell,4,122552.0,869,798,22,0.6931378695292658,hard,82.21510314675328
2021,10,Silverstone Circuit,UK,tsunoda,4,120737.0,832,779,33,0.874822043199581,soft,67.55741599452699
2021,10,Silverstone Circuit,UK,mick_schumacher,4,119887.0,771,772,44,0.9720174093263303,soft,36.02673564148694
2021,10,Silverstone Circuit,UK,perez,4,102651.0,889,782,42,0.7732861799794808,medium,68.48962150052421
2021,10,Silverstone Circuit,UK,latifi,4,116501.0,850,781,21,0.908459465158824,hard,79.98994606951504
2021,10,Silverstone Circuit,UK,mazepin,4,104503.0,783,708,40,0.8919829605341846,medium,35.09863012558478
2021,10,Silverstone Circuit,UK,vettel,4,162978.0,965,734,33,0.907931672950452,medium,28.991868889837214
2021,10,Silverstone Circuit,UK,leclerc,5,92805.0,778,710,22,0.9586784269234311,medium,71.28077152182406
2021,10,Silverstone Circuit,UK,hamilton,5,93049.0,764,757,38,0.6444553805769965,medium,24.899197879455237
2021,10,Silverstone Circuit,UK,norris,5,93318.0,854,782,33,0.7474212601965573,hard,64.05793225360311
2021,10,Silverstone Circuit,UK,bottas,5,93727.0,909,799,28,0.6662264581521491,soft,23.53375243270838
2021,10,Silverstone Circuit,UK,ricciardo,5,94142.0,771,730,34,0.7272782967800335,soft,33.567549235003696
2021,10,Silverstone Circuit,UK,sainz,5,93782.0,839,706,36,0.6143106412044209,soft,88.7682136861037
2021,10,Silverstone Circuit,UK,alonso,5,95626.0,786,780,41,0.9531628286039392,medium,97.51507955657117
2021,10,Silverstone Circuit,UK,stroll,5,95163.0,996,723,35,0.95540886817399,hard,84.1387929955616
2021,10,Silverstone Circuit,UK,ocon,5,95130.0,916,708,25,0.9472143896900436,hard,95.80954689215068
2021,10,Silverstone Circuit,UK,raikkonen,5,96398.0,888,768,30,0.7714700255484674,hard,65.26518532333067
2021,10,Silverstone Circuit,UK,giovinazzi,5,96308.0,780,770,27,0.8176975143115164,soft,19.989488082740177
2021,10,Silverstone Circuit,UK,gasly,5,96555.0,921,749,37,0.8371806510714919,soft,78.87379043921611
2021,10,Silverstone Circuit,UK,russell,5,96865.0,834,718,34,0.7173925961350254,medium,33.12570898550515
2021,10,Silverstone Circuit,UK,perez,5,95983.0,778,714,24,0.9317093717945282,soft,48.5595311443266
2021,10,Silverstone Circuit,UK,tsunoda,5,97689.0,821,713,35,0.8010397128862213,soft,30.64828709382826
2021,10,Silverstone Circuit,UK,latifi,5,97107.0,776,777,27,0.9343623965581938,soft,31.20595220079936
2021,10,Silverstone Circuit,UK,mick_schumacher,5,99029.0,752,725,43,0.9745384806248498,medium,84.33367418980127
2021,10,Silverstone Circuit,UK,mazepin,5,98789.0,891,793,25,0.6198431429120788,hard,68.27664002741594
2021,10,Silverstone Circuit,UK,vettel,5,95272.0,914,761,20,0.6435965622867449,medium,24.57815690446609
2021,10,Silverstone Circuit,UK,leclerc,6,92910.0,852,704,27,0.7256246813770564,soft,44.58696605946078
2021,10,Silverstone Circuit,UK,hamilton,6,93113.0,906,796,31,0.6256214909590443,hard,30.01671922513653
2021,10,Silverstone Circuit,UK,norris,6,93428.0,939,761,33,0.7541412337877962,medium,19.285512462638312
2021,10,Silverstone Circuit,UK,bottas,6,93577.0,958,704,44,0.6697552524256398,medium,23.947435210531594
